label,text,tokens,clean_text
0,im good i have been thinking about you,"['im', 'good', 'thinking']",im good thinking
0,sorry ill call later,"['sorry', 'ill', 'call', 'later']",sorry ill call later
0,ü takin linear algebra today,"['ü', 'takin', 'linear', 'algebra', 'today']",ü takin linear algebra today
0,i want to tell you how bad i feel that basically the only times i text you lately are when i need drugs,"['want', 'tell', 'bad', 'feel', 'basically', 'time', 'text', 'lately', 'need', 'drug']",want tell bad feel basically time text lately need drug
0,hi there we have now moved in our pub would be great c u if u cud come up,"['hi', 'moved', 'pub', 'would', 'great', 'c', 'u', 'u', 'cud', 'come']",hi moved pub would great c u u cud come
0,k im leaving soon be there a little after,"['k', 'im', 'leaving', 'soon', 'little']",k im leaving soon little
0,yeah sure ill leave in a min,"['yeah', 'sure', 'ill', 'leave', 'min']",yeah sure ill leave min
1,monthly password for wap mobsicom is use your wap phone not pc,"['monthly', 'password', 'wap', 'mobsicom', 'use', 'wap', 'phone', 'pc']",monthly password wap mobsicom use wap phone pc
0,mom wants to know where you at,"['mom', 'want', 'know']",mom want know
1,free st week entry textpod a chance win gb ipod or £ cash every wk txt pod to tscs wwwtextpodnet custcare,"['free', 'st', 'week', 'entry', 'textpod', 'chance', 'win', 'gb', 'ipod', '£', 'cash', 'every', 'wk', 'txt', 'pod', 'tscs', 'wwwtextpodnet', 'custcare']",free st week entry textpod chance win gb ipod £ cash every wk txt pod tscs wwwtextpodnet custcare
0,hmmmy uncle just informed me that hes paying the school directly so pls buy food,"['hmmmy', 'uncle', 'informed', 'he', 'paying', 'school', 'directly', 'pls', 'buy', 'food']",hmmmy uncle informed he paying school directly pls buy food
0,no i am not having not any movies in my laptop,"['movie', 'laptop']",movie laptop
0,noi got rumour that you going to buy apartment in chennai,"['noi', 'got', 'rumour', 'going', 'buy', 'apartment', 'chennai']",noi got rumour going buy apartment chennai
0,jus finish blowing my hair u finish dinner already,"['jus', 'finish', 'blowing', 'hair', 'u', 'finish', 'dinner', 'already']",jus finish blowing hair u finish dinner already
0,does uncle timi help in clearing cars,"['uncle', 'timi', 'help', 'clearing', 'car']",uncle timi help clearing car
0,yeah i should be able to ill text you when im ready to meet up,"['yeah', 'able', 'ill', 'text', 'im', 'ready', 'meet']",yeah able ill text im ready meet
0,a boy loved a gal he propsd bt she didnt mind he gv lv lttrs bt her frnds threw thm again d boy decided aproach d gal dt time a truck was speeding towards d gal wn it was about hit d girld boy ran like hell n saved her she asked hw cn u run so fast d boy replied boost is d secret of my energy n instantly d girl shouted our energy n thy lived happily gthr drinking boost evrydy moral of d story i hv free msgsd gud ni,"['boy', 'loved', 'gal', 'propsd', 'bt', 'didnt', 'mind', 'gv', 'lv', 'lttrs', 'bt', 'frnds', 'threw', 'thm', 'boy', 'decided', 'aproach', 'gal', 'dt', 'time', 'truck', 'speeding', 'towards', 'gal', 'wn', 'hit', 'girld', 'boy', 'ran', 'like', 'hell', 'n', 'saved', 'asked', 'hw', 'cn', 'u', 'run', 'fast', 'boy', 'replied', 'boost', 'secret', 'energy', 'n', 'instantly', 'girl', 'shouted', 'energy', 'n', 'thy', 'lived', 'happily', 'gthr', 'drinking', 'boost', 'evrydy', 'moral', 'story', 'hv', 'free', 'msgsd', 'gud', 'ni']",boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided aproach gal dt time truck speeding towards gal wn hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily gthr drinking boost evrydy moral story hv free msgsd gud ni
1,xmas iscoming ur awarded either £ cd gift vouchers free entry r £ weekly draw txt music to tnc wwwldewcomwinppmxagesubscription,"['xmas', 'iscoming', 'ur', 'awarded', 'either', '£', 'cd', 'gift', 'voucher', 'free', 'entry', 'r', '£', 'weekly', 'draw', 'txt', 'music', 'tnc', 'wwwldewcomwinppmxagesubscription']",xmas iscoming ur awarded either £ cd gift voucher free entry r £ weekly draw txt music tnc wwwldewcomwinppmxagesubscription
0,i cant pick the phone right now pls send a message,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",cant pick phone right pls send message
0,i called but no one pick up e phone i ask both of them already they said ok,"['called', 'one', 'pick', 'e', 'phone', 'ask', 'already', 'said', 'ok']",called one pick e phone ask already said ok
0,i cant pick the phone right now pls send a message,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",cant pick phone right pls send message
0,sir i have been late in paying rent for the past few months and had to pay a ltgt charge i felt it would be inconsiderate of me to nag about something you give at great cost to yourself and thats why i didnt speak up i however am in a recession and wont be able to pay the charge this month hence my askin well ahead of months end can you please help thanks,"['sir', 'late', 'paying', 'rent', 'past', 'month', 'pay', 'ltgt', 'charge', 'felt', 'would', 'inconsiderate', 'nag', 'something', 'give', 'great', 'cost', 'thats', 'didnt', 'speak', 'however', 'recession', 'wont', 'able', 'pay', 'charge', 'month', 'hence', 'askin', 'well', 'ahead', 'month', 'end', 'please', 'help', 'thanks']",sir late paying rent past month pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead month end please help thanks
0,i dont knw pa i just drink milk,"['dont', 'knw', 'pa', 'drink', 'milk']",dont knw pa drink milk
0,aight ill ask a few of my roommates,"['aight', 'ill', 'ask', 'roommate']",aight ill ask roommate
0,the search happiness is of d main sources of unhappiness accept life the way it comes u will find happiness in every moment u live,"['search', 'happiness', 'main', 'source', 'unhappiness', 'accept', 'life', 'way', 'come', 'u', 'find', 'happiness', 'every', 'moment', 'u', 'live']",search happiness main source unhappiness accept life way come u find happiness every moment u live
0,guess he wants alone time we could just show up and watch when they do,"['guess', 'want', 'alone', 'time', 'could', 'show', 'watch']",guess want alone time could show watch
0,yes princess toledo,"['yes', 'princess', 'toledo']",yes princess toledo
0,did either of you have any ideas do you know of anyplaces doing something,"['either', 'idea', 'know', 'anyplaces', 'something']",either idea know anyplaces something
0,what todaysundaysunday is holidayso no work,"['todaysundaysunday', 'holidayso', 'work']",todaysundaysunday holidayso work
0,ill let you know when it kicks in,"['ill', 'let', 'know', 'kick']",ill let know kick
1,please call immediately as there is an urgent message waiting for you,"['please', 'call', 'immediately', 'urgent', 'message', 'waiting']",please call immediately urgent message waiting
1,forwarded from free entry into our £ weekly comp just send the word enter to now tc wwwtextcompcom,"['forwarded', 'free', 'entry', '£', 'weekly', 'comp', 'send', 'word', 'enter', 'tc', 'wwwtextcompcom']",forwarded free entry £ weekly comp send word enter tc wwwtextcompcom
0,no need for the drug anymore,"['need', 'drug', 'anymore']",need drug anymore
0,if you wereare free i can give otherwise nalla adi entey nattil kittum,"['wereare', 'free', 'give', 'otherwise', 'nalla', 'adi', 'entey', 'nattil', 'kittum']",wereare free give otherwise nalla adi entey nattil kittum
0,oh godtaken the teethis it paining,"['oh', 'godtaken', 'teethis', 'paining']",oh godtaken teethis paining
0,roger that we‘re probably going to rem in about,"['roger', '‘', 'probably', 'going', 'rem']",roger ‘ probably going rem
0,i will cme i want to go to hos morow after that i wil cme this what i got from her dear what to do she didnt say any time,"['cme', 'want', 'go', 'ho', 'morow', 'wil', 'cme', 'got', 'dear', 'didnt', 'say', 'time']",cme want go ho morow wil cme got dear didnt say time
0,we are okay going to sleep now later,"['okay', 'going', 'sleep', 'later']",okay going sleep later
0,sorry ill call later,"['sorry', 'ill', 'call', 'later']",sorry ill call later
0,i like to talk pa but am not able to i dont know y,"['like', 'talk', 'pa', 'able', 'dont', 'know']",like talk pa able dont know
0,ltgt mins but i had to stop somewhere first,"['ltgt', 'min', 'stop', 'somewhere', 'first']",ltgt min stop somewhere first
1,win we have a winner mr t foley won an ipod more exciting prizes soon so keep an eye on ur mobile or visit wwwwincouk,"['win', 'winner', 'mr', 'foley', 'ipod', 'exciting', 'prize', 'soon', 'keep', 'eye', 'ur', 'mobile', 'visit', 'wwwwincouk']",win winner mr foley ipod exciting prize soon keep eye ur mobile visit wwwwincouk
0,ah well that confuses things doesnt it i thought was friends with now maybe i did the wrong thing but i already sort of invited tho he may not come cos of money,"['ah', 'well', 'confuses', 'thing', 'doesnt', 'thought', 'friend', 'maybe', 'wrong', 'thing', 'already', 'sort', 'invited', 'tho', 'may', 'come', 'co', 'money']",ah well confuses thing doesnt thought friend maybe wrong thing already sort invited tho may come co money
0,sir waiting for your letter,"['sir', 'waiting', 'letter']",sir waiting letter
0,haha really oh no how then will they deduct your lesson tmr,"['haha', 'really', 'oh', 'deduct', 'lesson', 'tmr']",haha really oh deduct lesson tmr
0,waiting for your call,"['waiting', 'call']",waiting call
0,god created gap btwn ur fingers so dat sum vry special will fill those gaps by holding ur hands now plz dont ask y he created so much gap between legs,"['god', 'created', 'gap', 'btwn', 'ur', 'finger', 'dat', 'sum', 'vry', 'special', 'fill', 'gap', 'holding', 'ur', 'hand', 'plz', 'dont', 'ask', 'created', 'much', 'gap', 'leg']",god created gap btwn ur finger dat sum vry special fill gap holding ur hand plz dont ask created much gap leg
0,imagine you finally get to sink into that bath after i have put you through your paces maybe even having you eat me for a while before i left but also imagine the feel of that cage on your cock surrounded by the bath water reminding you always who owns you enjoy my cuck,"['imagine', 'finally', 'get', 'sink', 'bath', 'put', 'pace', 'maybe', 'even', 'eat', 'left', 'also', 'imagine', 'feel', 'cage', 'cock', 'surrounded', 'bath', 'water', 'reminding', 'always', 'owns', 'enjoy', 'cuck']",imagine finally get sink bath put pace maybe even eat left also imagine feel cage cock surrounded bath water reminding always owns enjoy cuck
0,see i knew giving you a break a few times woul lead to you always wanting to miss curfew i was gonna gibe you til one but a midnight movie is not gonna get out til after you need to come home you need to getsleep and if anything you need to b studdying ear training,"['see', 'knew', 'giving', 'break', 'time', 'woul', 'lead', 'always', 'wanting', 'miss', 'curfew', 'gon', 'na', 'gibe', 'til', 'one', 'midnight', 'movie', 'gon', 'na', 'get', 'til', 'need', 'come', 'home', 'need', 'getsleep', 'anything', 'need', 'b', 'studdying', 'ear', 'training']",see knew giving break time woul lead always wanting miss curfew gon na gibe til one midnight movie gon na get til need come home need getsleep anything need b studdying ear training
0,ok which your another number,"['ok', 'another', 'number']",ok another number
1,bought one ringtone and now getting texts costing pound offering more tones etc,"['bought', 'one', 'ringtone', 'getting', 'text', 'costing', 'pound', 'offering', 'tone', 'etc']",bought one ringtone getting text costing pound offering tone etc
0,no shes currently in scotland for that,"['shes', 'currently', 'scotland']",shes currently scotland
0,call to the number which is available in appointment and ask to connect the call to waheed fathima,"['call', 'number', 'available', 'appointment', 'ask', 'connect', 'call', 'waheed', 'fathima']",call number available appointment ask connect call waheed fathima
0,yes i come to nyc for audiitions and am trying to relocate,"['yes', 'come', 'nyc', 'audiitions', 'trying', 'relocate']",yes come nyc audiitions trying relocate
0,ltgt am i think should say on syllabus,"['ltgt', 'think', 'say', 'syllabus']",ltgt think say syllabus
0,can ü all decide faster cos my sis going home liao,"['ü', 'decide', 'faster', 'co', 'si', 'going', 'home', 'liao']",ü decide faster co si going home liao
1,gr new service live sex video chat on your mob see the sexiest dirtiest girls live on ur phone details text horny to to cancel send stop to,"['gr', 'new', 'service', 'live', 'sex', 'video', 'chat', 'mob', 'see', 'sexiest', 'dirtiest', 'girl', 'live', 'ur', 'phone', 'detail', 'text', 'horny', 'cancel', 'send', 'stop']",gr new service live sex video chat mob see sexiest dirtiest girl live ur phone detail text horny cancel send stop
0,hi darlin im missin u hope you are having a good time when are u back and what time if u can give me a call at home jess xx,"['hi', 'darlin', 'im', 'missin', 'u', 'hope', 'good', 'time', 'u', 'back', 'time', 'u', 'give', 'call', 'home', 'jess', 'xx']",hi darlin im missin u hope good time u back time u give call home jess xx
0,what i meant to say is cant wait to see u again getting bored of this bridgwater banter,"['meant', 'say', 'cant', 'wait', 'see', 'u', 'getting', 'bored', 'bridgwater', 'banter']",meant say cant wait see u getting bored bridgwater banter
0,tell rob to mack his gf in the theater,"['tell', 'rob', 'mack', 'gf', 'theater']",tell rob mack gf theater
1,free messagethanks for using the auction subscription service pmsgrcvd skip an auction txt out unsubscribe txt stop customercare,"['free', 'messagethanks', 'using', 'auction', 'subscription', 'service', 'pmsgrcvd', 'skip', 'auction', 'txt', 'unsubscribe', 'txt', 'stop', 'customercare']",free messagethanks using auction subscription service pmsgrcvd skip auction txt unsubscribe txt stop customercare
0,are you this much buzy,"['much', 'buzy']",much buzy
0,ok i am on the way to home hi hi,"['ok', 'way', 'home', 'hi', 'hi']",ok way home hi hi
0,i didnt get ur full msgsometext is missing send it again,"['didnt', 'get', 'ur', 'full', 'msgsometext', 'missing', 'send']",didnt get ur full msgsometext missing send
0,nah man my car is meant to be crammed full of people,"['nah', 'man', 'car', 'meant', 'crammed', 'full', 'people']",nah man car meant crammed full people
1,todays vodafone numbers ending with are selected to a receive a £ award if your number matches call to receive your £ award,"['today', 'vodafone', 'number', 'ending', 'selected', 'receive', '£', 'award', 'number', 'match', 'call', 'receive', '£', 'award']",today vodafone number ending selected receive £ award number match call receive £ award
0,hi its in durban are you still on this number,"['hi', 'durban', 'still', 'number']",hi durban still number
0,when did you get to the library,"['get', 'library']",get library
0,but my family not responding for anything now am in room not went to home for diwali but no one called me and why not coming it makes me feel like died,"['family', 'responding', 'anything', 'room', 'went', 'home', 'diwali', 'one', 'called', 'coming', 'make', 'feel', 'like', 'died']",family responding anything room went home diwali one called coming make feel like died
0,oh k kbut he is not a big hitteranyway good,"['oh', 'k', 'kbut', 'big', 'hitteranyway', 'good']",oh k kbut big hitteranyway good
0,is xy going e lunch,"['xy', 'going', 'e', 'lunch']",xy going e lunch
0,oh you got many responsibilities,"['oh', 'got', 'many', 'responsibility']",oh got many responsibility
0,thank you for callingforgot to say happy onam to you sirjii am fine here and remembered you when i met an insurance personmeet you in qatar insha allahrakhesh ex tata aig who joined tisscotayseer,"['thank', 'callingforgot', 'say', 'happy', 'onam', 'sirjii', 'fine', 'remembered', 'met', 'insurance', 'personmeet', 'qatar', 'insha', 'allahrakhesh', 'ex', 'tata', 'aig', 'joined', 'tisscotayseer']",thank callingforgot say happy onam sirjii fine remembered met insurance personmeet qatar insha allahrakhesh ex tata aig joined tisscotayseer
0,am slow in using biolas fne,"['slow', 'using', 'biolas', 'fne']",slow using biolas fne
0,come by our room at some point so we can iron out the plan for this weekend,"['come', 'room', 'point', 'iron', 'plan', 'weekend']",come room point iron plan weekend
0,so why didnt you holla,"['didnt', 'holla']",didnt holla
0,are you happy baby are you alright did you take that job i hope your fine i send you a kiss to make you smile from across the sea kiss kiss,"['happy', 'baby', 'alright', 'take', 'job', 'hope', 'fine', 'send', 'kiss', 'make', 'smile', 'across', 'sea', 'kiss', 'kiss']",happy baby alright take job hope fine send kiss make smile across sea kiss kiss
0,send his number and give reply tomorrow morning for why you said that to him like that ok,"['send', 'number', 'give', 'reply', 'tomorrow', 'morning', 'said', 'like', 'ok']",send number give reply tomorrow morning said like ok
0,i call you later dont have network if urgnt sms me,"['call', 'later', 'dont', 'network', 'urgnt', 'sm']",call later dont network urgnt sm
0,that seems unnecessarily affectionate,"['seems', 'unnecessarily', 'affectionate']",seems unnecessarily affectionate
0,whom you waited for yesterday,"['waited', 'yesterday']",waited yesterday
0,great have a safe trip dont panic surrender all,"['great', 'safe', 'trip', 'dont', 'panic', 'surrender']",great safe trip dont panic surrender
0,so now my dad is gonna call after he gets out of work and ask all these crazy questions,"['dad', 'gon', 'na', 'call', 'get', 'work', 'ask', 'crazy', 'question']",dad gon na call get work ask crazy question
0,hi did u decide wot get his bday if not ill prob jus get him a voucher frm virgin or sumfing,"['hi', 'u', 'decide', 'wot', 'get', 'bday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing']",hi u decide wot get bday ill prob jus get voucher frm virgin sumfing
0,have you emigrated or something ok maybe was a bit hopeful,"['emigrated', 'something', 'ok', 'maybe', 'bit', 'hopeful']",emigrated something ok maybe bit hopeful
0,will do you gonna be at blakes all night i might be able to get out of here a little early,"['gon', 'na', 'blake', 'night', 'might', 'able', 'get', 'little', 'early']",gon na blake night might able get little early
0,going to take your babe out,"['going', 'take', 'babe']",going take babe
0,hope you are having a good week just checking in,"['hope', 'good', 'week', 'checking']",hope good week checking
0,k i might come by tonight then if my class lets out early,"['k', 'might', 'come', 'tonight', 'class', 'let', 'early']",k might come tonight class let early
0,now that you have started dont stop just pray for more good ideas and anything i see that can help you guys ill forward you a link,"['started', 'dont', 'stop', 'pray', 'good', 'idea', 'anything', 'see', 'help', 'guy', 'ill', 'forward', 'link']",started dont stop pray good idea anything see help guy ill forward link
0,ü log off wat its sdrybi,"['ü', 'log', 'wat', 'sdrybi']",ü log wat sdrybi
1,important information orange user xxxxxx today is ur lucky day find out why log onto httpwwwurawinnercom theres a fantastic prizeawaiting you,"['important', 'information', 'orange', 'user', 'xxxxxx', 'today', 'ur', 'lucky', 'day', 'find', 'log', 'onto', 'httpwwwurawinnercom', 'there', 'fantastic', 'prizeawaiting']",important information orange user xxxxxx today ur lucky day find log onto httpwwwurawinnercom there fantastic prizeawaiting
0,nutter cutter ctter cttergg cttargg ctargg ctagg ie you,"['nutter', 'cutter', 'ctter', 'cttergg', 'cttargg', 'ctargg', 'ctagg', 'ie']",nutter cutter ctter cttergg cttargg ctargg ctagg ie
1,free for st week no nokia tone ur mob every week just txt nokia to get txting and tell ur mates zed pobox wwq normptone,"['free', 'st', 'week', 'nokia', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', 'get', 'txting', 'tell', 'ur', 'mate', 'zed', 'pobox', 'wwq', 'normptone']",free st week nokia tone ur mob every week txt nokia get txting tell ur mate zed pobox wwq normptone
0,tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february ill come up,"['tell', 'make', 'little', 'spreadsheet', 'track', 'whose', 'idea', 'smoke', 'determine', 'smoke', 'much', 'entire', 'month', 'february', 'ill', 'come']",tell make little spreadsheet track whose idea smoke determine smoke much entire month february ill come
0,erutupalam thandiyachu,"['erutupalam', 'thandiyachu']",erutupalam thandiyachu
0,r we going with the ltgt bus,"['r', 'going', 'ltgt', 'bus']",r going ltgt bus
1,urgent you have won a week free membership in our £ prize jackpot txt the word claim to no tc wwwdbuknet lccltd pobox ldnwarw,"['urgent', 'week', 'free', 'membership', '£', 'prize', 'jackpot', 'txt', 'word', 'claim', 'tc', 'wwwdbuknet', 'lccltd', 'pobox', 'ldnwarw']",urgent week free membership £ prize jackpot txt word claim tc wwwdbuknet lccltd pobox ldnwarw
0,if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,"['still', 'havent', 'collected', 'dough', 'pls', 'let', 'know', 'go', 'place', 'sent', 'get', 'control', 'number']",still havent collected dough pls let know go place sent get control number
1,goal arsenal henry v liverpool henry scores with a simple shot from yards from a pass by bergkamp to give arsenal a goal margin after mins,"['goal', 'arsenal', 'henry', 'v', 'liverpool', 'henry', 'score', 'simple', 'shot', 'yard', 'pas', 'bergkamp', 'give', 'arsenal', 'goal', 'margin', 'min']",goal arsenal henry v liverpool henry score simple shot yard pas bergkamp give arsenal goal margin min
1,thanks for your ringtone order ref number r your mobile will be charged £ should your tone not arrive please call customer services on,"['thanks', 'ringtone', 'order', 'ref', 'number', 'r', 'mobile', 'charged', '£', 'tone', 'arrive', 'please', 'call', 'customer', 'service']",thanks ringtone order ref number r mobile charged £ tone arrive please call customer service
0,im in office now i will call you ltgt min,"['im', 'office', 'call', 'ltgt', 'min']",im office call ltgt min
0,sorry man accidentally left my phone on silent last night and didnt check it til i got up,"['sorry', 'man', 'accidentally', 'left', 'phone', 'silent', 'last', 'night', 'didnt', 'check', 'til', 'got']",sorry man accidentally left phone silent last night didnt check til got
0,tmr then ü brin lar aiya later i come n c lar mayb ü neva set properly ü got da help sheet wif ü,"['tmr', 'ü', 'brin', 'lar', 'aiya', 'later', 'come', 'n', 'c', 'lar', 'mayb', 'ü', 'neva', 'set', 'properly', 'ü', 'got', 'da', 'help', 'sheet', 'wif', 'ü']",tmr ü brin lar aiya later come n c lar mayb ü neva set properly ü got da help sheet wif ü
0,i love to give massages i use lots of baby oil what is your fave position,"['love', 'give', 'massage', 'use', 'lot', 'baby', 'oil', 'fave', 'position']",love give massage use lot baby oil fave position
0,that‘s the thing with apes u can fight to the death to keep something but the minute they have it when u let go thats it,"['‘', 'thing', 'ape', 'u', 'fight', 'death', 'keep', 'something', 'minute', 'u', 'let', 'go', 'thats']",‘ thing ape u fight death keep something minute u let go thats
0,min later k,"['min', 'later', 'k']",min later k
0,just checked out heading out to drop off my stuff now,"['checked', 'heading', 'drop', 'stuff']",checked heading drop stuff
0,dunno my dad said he coming home bring us out lunch yup i go w u lor i call u when i reach school lor,"['dunno', 'dad', 'said', 'coming', 'home', 'bring', 'u', 'lunch', 'yup', 'go', 'w', 'u', 'lor', 'call', 'u', 'reach', 'school', 'lor']",dunno dad said coming home bring u lunch yup go w u lor call u reach school lor
0,tell me something thats okay,"['tell', 'something', 'thats', 'okay']",tell something thats okay
0,solve d case a man was found murdered on ltdecimalgt ltgt afternoon his wife called police police questioned everyone wife siri was sleeping when the murder took place cook i was cooking gardener i was picking vegetables housemaid i went d post office children we went play neighbour we went a marriage police arrested d murderer immediately whos it reply with reason if u r brilliant,"['solve', 'case', 'man', 'found', 'murdered', 'ltdecimalgt', 'ltgt', 'afternoon', 'wife', 'called', 'police', 'police', 'questioned', 'everyone', 'wife', 'siri', 'sleeping', 'murder', 'took', 'place', 'cook', 'cooking', 'gardener', 'picking', 'vegetable', 'housemaid', 'went', 'post', 'office', 'child', 'went', 'play', 'neighbour', 'went', 'marriage', 'police', 'arrested', 'murderer', 'immediately', 'who', 'reply', 'reason', 'u', 'r', 'brilliant']",solve case man found murdered ltdecimalgt ltgt afternoon wife called police police questioned everyone wife siri sleeping murder took place cook cooking gardener picking vegetable housemaid went post office child went play neighbour went marriage police arrested murderer immediately who reply reason u r brilliant
0,just making dinner you,"['making', 'dinner']",making dinner
0,thank god they are in bed,"['thank', 'god', 'bed']",thank god bed
0,your right ill make the appointment right now,"['right', 'ill', 'make', 'appointment', 'right']",right ill make appointment right
0,hey something came up last min think i wun be signing up tmr hee,"['hey', 'something', 'came', 'last', 'min', 'think', 'wun', 'signing', 'tmr', 'hee']",hey something came last min think wun signing tmr hee
0,he also knows about lunch menu only da i know,"['also', 'know', 'lunch', 'menu', 'da', 'know']",also know lunch menu da know
0,your account has been refilled successfully by inr ltdecimalgt your keralacircle prepaid account balance is rs ltdecimalgt your transaction id is kr ltgt,"['account', 'refilled', 'successfully', 'inr', 'ltdecimalgt', 'keralacircle', 'prepaid', 'account', 'balance', 'r', 'ltdecimalgt', 'transaction', 'id', 'kr', 'ltgt']",account refilled successfully inr ltdecimalgt keralacircle prepaid account balance r ltdecimalgt transaction id kr ltgt
0,thank you do you generally date the brothas,"['thank', 'generally', 'date', 'brothas']",thank generally date brothas
0,nah im a perpetual dd,"['nah', 'im', 'perpetual', 'dd']",nah im perpetual dd
0,short but cute be a good person but dont try to prove gud mrng,"['short', 'cute', 'good', 'person', 'dont', 'try', 'prove', 'gud', 'mrng']",short cute good person dont try prove gud mrng
0,god blessget good sleep my deari will pray,"['god', 'blessget', 'good', 'sleep', 'deari', 'pray']",god blessget good sleep deari pray
0,yeah hopefully if tyler cant do it i could maybe ask around a bit,"['yeah', 'hopefully', 'tyler', 'cant', 'could', 'maybe', 'ask', 'around', 'bit']",yeah hopefully tyler cant could maybe ask around bit
1,ur cashbalance is currently pounds to maximize ur cashin now send go to only pmeg cc hgsuitelands rowwjhl,"['ur', 'cashbalance', 'currently', 'pound', 'maximize', 'ur', 'cashin', 'send', 'go', 'pmeg', 'cc', 'hgsuitelands', 'rowwjhl']",ur cashbalance currently pound maximize ur cashin send go pmeg cc hgsuitelands rowwjhl
0,but you were together so you should be thinkin about him,"['together', 'thinkin']",together thinkin
1,enjoy the jamster videosound gold club with your credits for new videosounds logosmusicnews get more fun from jamstercouk only help call,"['enjoy', 'jamster', 'videosound', 'gold', 'club', 'credit', 'new', 'videosounds', 'logosmusicnews', 'get', 'fun', 'jamstercouk', 'help', 'call']",enjoy jamster videosound gold club credit new videosounds logosmusicnews get fun jamstercouk help call
0,ive reached home n i bathe liao u can call me now,"['ive', 'reached', 'home', 'n', 'bathe', 'liao', 'u', 'call']",ive reached home n bathe liao u call
0,now im going out dinner soon,"['im', 'going', 'dinner', 'soon']",im going dinner soon
0,i might go sch yar at e salon now v boring,"['might', 'go', 'sch', 'yar', 'e', 'salon', 'v', 'boring']",might go sch yar e salon v boring
0,shes find i sent you an offline message to know how anjolas now,"['shes', 'find', 'sent', 'offline', 'message', 'know', 'anjolas']",shes find sent offline message know anjolas
0,goodnight sleep well da please take care pa please,"['goodnight', 'sleep', 'well', 'da', 'please', 'take', 'care', 'pa', 'please']",goodnight sleep well da please take care pa please
0,good do you think you could send me some pix i would love to see your top and bottom,"['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']",good think could send pix would love see top bottom
0,,[],
0,no worries hope photo shoot went well have a spiffing fun at workage,"['worry', 'hope', 'photo', 'shoot', 'went', 'well', 'spiffing', 'fun', 'workage']",worry hope photo shoot went well spiffing fun workage
0,hey mr and i are going to the sea view and having a couple of gays i mean games give me a bell when ya finish,"['hey', 'mr', 'going', 'sea', 'view', 'couple', 'gay', 'mean', 'game', 'give', 'bell', 'ya', 'finish']",hey mr going sea view couple gay mean game give bell ya finish
0,have you seen whos back at holby,"['seen', 'who', 'back', 'holby']",seen who back holby
0,ive been barred from all b and q stores for lifethis twat in orange dungerees came up to me and asked if i wanted decking so i got the first punch in,"['ive', 'barred', 'b', 'q', 'store', 'lifethis', 'twat', 'orange', 'dungerees', 'came', 'asked', 'wanted', 'decking', 'got', 'first', 'punch']",ive barred b q store lifethis twat orange dungerees came asked wanted decking got first punch
1,claim a shopping spree just call now have you won mobstorequizppm,"['claim', 'shopping', 'spree', 'call', 'mobstorequizppm']",claim shopping spree call mobstorequizppm
0,have a lovely night and when you wake up to see this message i hope you smile knowing all is as should be have a great morning,"['lovely', 'night', 'wake', 'see', 'message', 'hope', 'smile', 'knowing', 'great', 'morning']",lovely night wake see message hope smile knowing great morning
0,forgot it takes me years to shower sorry where you atyour phone dead yet,"['forgot', 'take', 'year', 'shower', 'sorry', 'atyour', 'phone', 'dead', 'yet']",forgot take year shower sorry atyour phone dead yet
0,pass dis to all ur contacts n see wat u get redim in luv wid u blueu put a smile on my face purpleu r realy hot pinku r so swt orangei thnk i lyk u greeni realy wana go out wid u yelowi wnt u bck blackim jealous of u browni miss you nw plz giv me one color,"['pas', 'dis', 'ur', 'contact', 'n', 'see', 'wat', 'u', 'get', 'redim', 'luv', 'wid', 'u', 'blueu', 'put', 'smile', 'face', 'purpleu', 'r', 'realy', 'hot', 'pinku', 'r', 'swt', 'orangei', 'thnk', 'lyk', 'u', 'greeni', 'realy', 'wana', 'go', 'wid', 'u', 'yelowi', 'wnt', 'u', 'bck', 'blackim', 'jealous', 'u', 'browni', 'miss', 'nw', 'plz', 'giv', 'one', 'color']",pas dis ur contact n see wat u get redim luv wid u blueu put smile face purpleu r realy hot pinku r swt orangei thnk lyk u greeni realy wana go wid u yelowi wnt u bck blackim jealous u browni miss nw plz giv one color
0,do you know what mallika sherawat did yesterday find out now lturlgt,"['know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']",know mallika sherawat yesterday find lturlgt
0,cab is availablethey pick up and drop at door steps,"['cab', 'availablethey', 'pick', 'drop', 'door', 'step']",cab availablethey pick drop door step
0,wat time do u wan meet me later,"['wat', 'time', 'u', 'wan', 'meet', 'later']",wat time u wan meet later
0,i liked your new house,"['liked', 'new', 'house']",liked new house
