label,text,tokens,clean_text
0,try neva mate,"['try', 'neva', 'mate']",try neva mate
0,ok both our days so what are you making for dinner tonite am i invited,"['ok', 'day', 'making', 'dinner', 'tonite', 'invited']",ok day making dinner tonite invited
0,nothing i meant that once the money enters your account here the bank will remove its flat rate someone transfered ltgt to my account and ltgt dollars got removed so the banks differ and charges also differbe sure you trust the ja person you are sending account details to cos,"['nothing', 'meant', 'money', 'enters', 'account', 'bank', 'remove', 'flat', 'rate', 'someone', 'transfered', 'ltgt', 'account', 'ltgt', 'dollar', 'got', 'removed', 'bank', 'differ', 'charge', 'also', 'differbe', 'sure', 'trust', 'ja', 'person', 'sending', 'account', 'detail', 'co']",nothing meant money enters account bank remove flat rate someone transfered ltgt account ltgt dollar got removed bank differ charge also differbe sure trust ja person sending account detail co
0,i wait ü inside da car park,"['wait', 'ü', 'inside', 'da', 'car', 'park']",wait ü inside da car park
0,oh ya ya i remember da,"['oh', 'ya', 'ya', 'remember', 'da']",oh ya ya remember da
0,i am lateso call you tomorrow morningtake care sweet dreamsu and meummifyingbye,"['lateso', 'call', 'tomorrow', 'morningtake', 'care', 'sweet', 'dreamsu', 'meummifyingbye']",lateso call tomorrow morningtake care sweet dreamsu meummifyingbye
0,i want to show you the world princess how about europe,"['want', 'show', 'world', 'princess', 'europe']",want show world princess europe
0,we can go e normal pilates after our intro,"['go', 'e', 'normal', 'pilate', 'intro']",go e normal pilate intro
0,see the forwarding message for proof,"['see', 'forwarding', 'message', 'proof']",see forwarding message proof
0,hi hope you had a good day have a better night,"['hi', 'hope', 'good', 'day', 'better', 'night']",hi hope good day better night
0,actually nvm got hella cash we still on for ltgt ish,"['actually', 'nvm', 'got', 'hella', 'cash', 'still', 'ltgt', 'ish']",actually nvm got hella cash still ltgt ish
0,my sort code is and acc no is the bank is natwest can you reply to confirm ive sent this to the right person,"['sort', 'code', 'acc', 'bank', 'natwest', 'reply', 'confirm', 'ive', 'sent', 'right', 'person']",sort code acc bank natwest reply confirm ive sent right person
0,nope wif my sis lor aft bathing my dog then i can bathe looks like its going rain soon,"['nope', 'wif', 'si', 'lor', 'aft', 'bathing', 'dog', 'bathe', 'look', 'like', 'going', 'rain', 'soon']",nope wif si lor aft bathing dog bathe look like going rain soon
0,ok,['ok'],ok
0,no i was trying it all weekend v,"['trying', 'weekend', 'v']",trying weekend v
0,wat makes u thk ill fall down but actually i thk im quite prone falls lucky my dad at home i ask him come n fetch me already,"['wat', 'make', 'u', 'thk', 'ill', 'fall', 'actually', 'thk', 'im', 'quite', 'prone', 'fall', 'lucky', 'dad', 'home', 'ask', 'come', 'n', 'fetch', 'already']",wat make u thk ill fall actually thk im quite prone fall lucky dad home ask come n fetch already
0,just finished missing you plenty,"['finished', 'missing', 'plenty']",finished missing plenty
0,how much would it cost to hire a hitman,"['much', 'would', 'cost', 'hire', 'hitman']",much would cost hire hitman
0,huh means computational science y they like dat one push here n there,"['huh', 'mean', 'computational', 'science', 'like', 'dat', 'one', 'push', 'n']",huh mean computational science like dat one push n
0,see you there,['see'],see
1,you have new voicemail please call,"['new', 'voicemail', 'please', 'call']",new voicemail please call
0,its sarcasm nt scarcasim,"['sarcasm', 'nt', 'scarcasim']",sarcasm nt scarcasim
0,ok good then i later come find ü c lucky i told ü to go earlier later pple take finish ü no more again,"['ok', 'good', 'later', 'come', 'find', 'ü', 'c', 'lucky', 'told', 'ü', 'go', 'earlier', 'later', 'pple', 'take', 'finish', 'ü']",ok good later come find ü c lucky told ü go earlier later pple take finish ü
0,ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear,"['ummmmmaah', 'many', 'many', 'happy', 'return', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']",ummmmmaah many many happy return day dear sweet heart happy birthday dear
1,december only had your mobile mths you are entitled to update to the latest colour camera mobile for free call the mobile update co free on,"['december', 'mobile', 'mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'co', 'free']",december mobile mths entitled update latest colour camera mobile free call mobile update co free
0,id have to check but theres only like bowls worth left,"['id', 'check', 'there', 'like', 'bowl', 'worth', 'left']",id check there like bowl worth left
0,open rebtel with firefox when it loads just put plus sign in the user name place and it will show you two numbers the lower number is my number once you pick that number the pin will display okay,"['open', 'rebtel', 'firefox', 'load', 'put', 'plus', 'sign', 'user', 'name', 'place', 'show', 'two', 'number', 'lower', 'number', 'number', 'pick', 'number', 'pin', 'display', 'okay']",open rebtel firefox load put plus sign user name place show two number lower number number pick number pin display okay
1,hi customer loyalty offerthe new nokia mobile from only £ at txtauction txt word start to no get yours now tctxt tc pmtmsg,"['hi', 'customer', 'loyalty', 'offerthe', 'new', 'nokia', 'mobile', '£', 'txtauction', 'txt', 'word', 'start', 'get', 'tctxt', 'tc', 'pmtmsg']",hi customer loyalty offerthe new nokia mobile £ txtauction txt word start get tctxt tc pmtmsg
0,wonders in my world th you th ur style th ur smile th ur personality rd ur nature nd ur sms and st ur lovely friendship good morning dear,"['wonder', 'world', 'th', 'th', 'ur', 'style', 'th', 'ur', 'smile', 'th', 'ur', 'personality', 'rd', 'ur', 'nature', 'nd', 'ur', 'sm', 'st', 'ur', 'lovely', 'friendship', 'good', 'morning', 'dear']",wonder world th th ur style th ur smile th ur personality rd ur nature nd ur sm st ur lovely friendship good morning dear
0,welp apparently he retired,"['welp', 'apparently', 'retired']",welp apparently retired
0,im hungry buy smth home,"['im', 'hungry', 'buy', 'smth', 'home']",im hungry buy smth home
0,sorry ill call later,"['sorry', 'ill', 'call', 'later']",sorry ill call later
1,call and send our girls into erotic ecstacy just pmin to stop texts call nat rate,"['call', 'send', 'girl', 'erotic', 'ecstacy', 'pmin', 'stop', 'text', 'call', 'nat', 'rate']",call send girl erotic ecstacy pmin stop text call nat rate
0,can you use foreign stamps for whatever you send them off for,"['use', 'foreign', 'stamp', 'whatever', 'send']",use foreign stamp whatever send
0,fuck cedar key and fuck her come over anyway tho,"['fuck', 'cedar', 'key', 'fuck', 'come', 'anyway', 'tho']",fuck cedar key fuck come anyway tho
0,okie thanx,"['okie', 'thanx']",okie thanx
0,ok thanx,"['ok', 'thanx']",ok thanx
1,congratulations thanks to a good friend u have won the £ xmas prize claim is easy just call now only p per minute btnationalrate,"['congratulation', 'thanks', 'good', 'friend', 'u', '£', 'xmas', 'prize', 'claim', 'easy', 'call', 'p', 'per', 'minute', 'btnationalrate']",congratulation thanks good friend u £ xmas prize claim easy call p per minute btnationalrate
0,ya i knw u vl givits ok thanks kanoanyway enjoy wit ur family wit st salary,"['ya', 'knw', 'u', 'vl', 'givits', 'ok', 'thanks', 'kanoanyway', 'enjoy', 'wit', 'ur', 'family', 'wit', 'st', 'salary']",ya knw u vl givits ok thanks kanoanyway enjoy wit ur family wit st salary
0,no problem how are you doing,['problem'],problem
0,i was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here that ltgt dollars is years sent and that you know its a strain but i plan to pay back every dime he gives every dime so for me to expect anything from you is not practical something like that,"['wondering', 'would', 'okay', 'call', 'uncle', 'john', 'let', 'know', 'thing', 'nigeria', 'r', 'ltgt', 'dollar', 'year', 'sent', 'know', 'strain', 'plan', 'pay', 'back', 'every', 'dime', 'give', 'every', 'dime', 'expect', 'anything', 'practical', 'something', 'like']",wondering would okay call uncle john let know thing nigeria r ltgt dollar year sent know strain plan pay back every dime give every dime expect anything practical something like
0,what time do u get out,"['time', 'u', 'get']",time u get
0,have you ever had one foot before,"['ever', 'one', 'foot']",ever one foot
0,bugis oso near wat,"['bugis', 'oso', 'near', 'wat']",bugis oso near wat
0,ok lor,"['ok', 'lor']",ok lor
0,are you sure you dont mean get here we made you hold all the weed,"['sure', 'dont', 'mean', 'get', 'made', 'hold', 'weed']",sure dont mean get made hold weed
0,good night am going to sleep,"['good', 'night', 'going', 'sleep']",good night going sleep
0,nothin comes to my mind ü help me buy hanger lor ur laptop not heavy,"['nothin', 'come', 'mind', 'ü', 'help', 'buy', 'hanger', 'lor', 'ur', 'laptop', 'heavy']",nothin come mind ü help buy hanger lor ur laptop heavy
0,fine am simply sitting,"['fine', 'simply', 'sitting']",fine simply sitting
0,tomarrow i want to got to court at ltdecimalgt so you come to bus stand at,"['tomarrow', 'want', 'got', 'court', 'ltdecimalgt', 'come', 'bus', 'stand']",tomarrow want got court ltdecimalgt come bus stand
0,mmm fuck merry christmas to me,"['mmm', 'fuck', 'merry', 'christmas']",mmm fuck merry christmas
0,im working technical support voice processnetworking field,"['im', 'working', 'technical', 'support', 'voice', 'processnetworking', 'field']",im working technical support voice processnetworking field
0,haha yeah oz is kind of a shitload,"['haha', 'yeah', 'oz', 'kind', 'shitload']",haha yeah oz kind shitload
0,haha better late than ever any way i could swing by,"['haha', 'better', 'late', 'ever', 'way', 'could', 'swing']",haha better late ever way could swing
0,can im free,"['im', 'free']",im free
0,mathews or tait or edwards or anderson,"['mathews', 'tait', 'edward', 'anderson']",mathews tait edward anderson
0,do u ever get a song stuck in your head for no reason and it wont go away til u listen to it like times,"['u', 'ever', 'get', 'song', 'stuck', 'head', 'reason', 'wont', 'go', 'away', 'til', 'u', 'listen', 'like', 'time']",u ever get song stuck head reason wont go away til u listen like time
0,i will send them to your email do you mind ltgt times per night,"['send', 'email', 'mind', 'ltgt', 'time', 'per', 'night']",send email mind ltgt time per night
0,will it help if we propose going back again tomorrow,"['help', 'propose', 'going', 'back', 'tomorrow']",help propose going back tomorrow
0,now only i reached home i am very tired now i will come tomorro,"['reached', 'home', 'tired', 'come', 'tomorro']",reached home tired come tomorro
1,bloomberg message center why wait apply for your future httpcareers bloombergcom,"['bloomberg', 'message', 'center', 'wait', 'apply', 'future', 'httpcareers', 'bloombergcom']",bloomberg message center wait apply future httpcareers bloombergcom
1,do you want a new nokia i colour phone delivered tomorrow with free minutes to any mobile free text free camcorder reply or call,"['want', 'new', 'nokia', 'colour', 'phone', 'delivered', 'tomorrow', 'free', 'minute', 'mobile', 'free', 'text', 'free', 'camcorder', 'reply', 'call']",want new nokia colour phone delivered tomorrow free minute mobile free text free camcorder reply call
0,onum ela pa normal than,"['onum', 'ela', 'pa', 'normal']",onum ela pa normal
0,well you pay over like ltgt yrs so its not too difficult,"['well', 'pay', 'like', 'ltgt', 'yr', 'difficult']",well pay like ltgt yr difficult
1,hi babe its chloe how r u i was smashed on saturday night it was great how was your weekend u been missing me sp visionsmscom text stop to stop ptext,"['hi', 'babe', 'chloe', 'r', 'u', 'smashed', 'saturday', 'night', 'great', 'weekend', 'u', 'missing', 'sp', 'visionsmscom', 'text', 'stop', 'stop', 'ptext']",hi babe chloe r u smashed saturday night great weekend u missing sp visionsmscom text stop stop ptext
0,shit that is really shocking and scary cant imagine for a second def up for night out do u think there is somewhere i could crash for night save on taxi,"['shit', 'really', 'shocking', 'scary', 'cant', 'imagine', 'second', 'def', 'night', 'u', 'think', 'somewhere', 'could', 'crash', 'night', 'save', 'taxi']",shit really shocking scary cant imagine second def night u think somewhere could crash night save taxi
0,is it your yahoo boys that bring in the perf or legal,"['yahoo', 'boy', 'bring', 'perf', 'legal']",yahoo boy bring perf legal
1,rodger burns msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now for delivery tomorrow,"['rodger', 'burn', 'msg', 'tried', 'call', 'reply', 'sm', 'free', 'nokia', 'mobile', 'free', 'camcorder', 'please', 'call', 'delivery', 'tomorrow']",rodger burn msg tried call reply sm free nokia mobile free camcorder please call delivery tomorrow
0,not enufcredeit tocallshall ileave uni at get a bus to yor house,"['enufcredeit', 'tocallshall', 'ileave', 'uni', 'get', 'bus', 'yor', 'house']",enufcredeit tocallshall ileave uni get bus yor house
0,i wud never mind if u dont miss me or if u dont need me but u wil really hurt me wen u need me amp u dont tell me take care,"['wud', 'never', 'mind', 'u', 'dont', 'miss', 'u', 'dont', 'need', 'u', 'wil', 'really', 'hurt', 'wen', 'u', 'need', 'amp', 'u', 'dont', 'tell', 'take', 'care']",wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care
0,aiyah ok wat as long as got improve can already wat,"['aiyah', 'ok', 'wat', 'long', 'got', 'improve', 'already', 'wat']",aiyah ok wat long got improve already wat
0,yo any way we could pick something up tonight,"['yo', 'way', 'could', 'pick', 'something', 'tonight']",yo way could pick something tonight
0,geeeee your internet is really bad today eh,"['geeeee', 'internet', 'really', 'bad', 'today', 'eh']",geeeee internet really bad today eh
0,dad went out oredi,"['dad', 'went', 'oredi']",dad went oredi
1,we have new local dates in your area lots of new people registered in your area reply date to start now only wwwflirtpartyus replys,"['new', 'local', 'date', 'area', 'lot', 'new', 'people', 'registered', 'area', 'reply', 'date', 'start', 'wwwflirtpartyus', 'reply']",new local date area lot new people registered area reply date start wwwflirtpartyus reply
0,no da vijay going to talk in jaya tv,"['da', 'vijay', 'going', 'talk', 'jaya', 'tv']",da vijay going talk jaya tv
0,boo what time u get out u were supposed to take me shopping today,"['boo', 'time', 'u', 'get', 'u', 'supposed', 'take', 'shopping', 'today']",boo time u get u supposed take shopping today
0,just got to ltgt,"['got', 'ltgt']",got ltgt
0,will do have a good day,"['good', 'day']",good day
0,if you can make it any time tonight or whenever you can its cool just text me whenever youre around,"['make', 'time', 'tonight', 'whenever', 'cool', 'text', 'whenever', 'youre', 'around']",make time tonight whenever cool text whenever youre around
0,thanx but my birthday is over already,"['thanx', 'birthday', 'already']",thanx birthday already
0,how izzit still raining,"['izzit', 'still', 'raining']",izzit still raining
1,romcapspam everyone around should be responding well to your presence since you are so warm and outgoing you are bringing in a real breath of sunshine,"['romcapspam', 'everyone', 'around', 'responding', 'well', 'presence', 'since', 'warm', 'outgoing', 'bringing', 'real', 'breath', 'sunshine']",romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine
0,lovely smell on this bus and it aint tobacco,"['lovely', 'smell', 'bus', 'aint', 'tobacco']",lovely smell bus aint tobacco
0,mum say we wan to go then go then she can shun bian watch da glass exhibition,"['mum', 'say', 'wan', 'go', 'go', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibition']",mum say wan go go shun bian watch da glass exhibition
0,merry christmas to u too annie,"['merry', 'christmas', 'u', 'annie']",merry christmas u annie
0,got c i lazy to type i forgot ü in lect i saw a pouch but like not v nice,"['got', 'c', 'lazy', 'type', 'forgot', 'ü', 'lect', 'saw', 'pouch', 'like', 'v', 'nice']",got c lazy type forgot ü lect saw pouch like v nice
0,ssnervous ltgt,"['ssnervous', 'ltgt']",ssnervous ltgt
0,ha then we must walk to everywhere cannot take tram my cousin said can walk to vic market from our hotel,"['ha', 'must', 'walk', 'everywhere', 'take', 'tram', 'cousin', 'said', 'walk', 'vic', 'market', 'hotel']",ha must walk everywhere take tram cousin said walk vic market hotel
0,hope this text meets you smiling if not then let this text give you a reason to smile have a beautiful day,"['hope', 'text', 'meet', 'smiling', 'let', 'text', 'give', 'reason', 'smile', 'beautiful', 'day']",hope text meet smiling let text give reason smile beautiful day
0,goodmorning today i am late for ltgt min,"['goodmorning', 'today', 'late', 'ltgt', 'min']",goodmorning today late ltgt min
0,i also thk too fast xy suggest one not me u dun wan its ok going rain leh where got gd,"['also', 'thk', 'fast', 'xy', 'suggest', 'one', 'u', 'dun', 'wan', 'ok', 'going', 'rain', 'leh', 'got', 'gd']",also thk fast xy suggest one u dun wan ok going rain leh got gd
0,ok now i am in bus if i come soon i will come otherwise tomorrow,"['ok', 'bus', 'come', 'soon', 'come', 'otherwise', 'tomorrow']",ok bus come soon come otherwise tomorrow
0,by the way make sure u get train to worc foregate street not shrub hill have fun night x,"['way', 'make', 'sure', 'u', 'get', 'train', 'worc', 'foregate', 'street', 'shrub', 'hill', 'fun', 'night', 'x']",way make sure u get train worc foregate street shrub hill fun night x
0,heygreat dealfarm tour am to pm pax deposit by may,"['heygreat', 'dealfarm', 'tour', 'pm', 'pax', 'deposit', 'may']",heygreat dealfarm tour pm pax deposit may
0,lol oh no babe i wont be sliding into your place after midnight but thanks for the invite,"['lol', 'oh', 'babe', 'wont', 'sliding', 'place', 'midnight', 'thanks', 'invite']",lol oh babe wont sliding place midnight thanks invite
0,cos darren say ü considering mah so i ask ü,"['co', 'darren', 'say', 'ü', 'considering', 'mah', 'ask', 'ü']",co darren say ü considering mah ask ü
0,its ok called mom instead have fun,"['ok', 'called', 'mom', 'instead', 'fun']",ok called mom instead fun
1,big brother alert the computer has selected u for k cash or voucher call ntt po box cro bt landline cost ppm mobiles vary,"['big', 'brother', 'alert', 'computer', 'selected', 'u', 'k', 'cash', 'voucher', 'call', 'ntt', 'po', 'box', 'cro', 'bt', 'landline', 'cost', 'ppm', 'mobile', 'vary']",big brother alert computer selected u k cash voucher call ntt po box cro bt landline cost ppm mobile vary
0,so how are you really what are you up to hows the masters and so on,"['really', 'hows', 'master']",really hows master
0,neither in sterm voice im studying all fine with me not sure the thing will be resolved tho anyway have a fab hols,"['neither', 'sterm', 'voice', 'im', 'studying', 'fine', 'sure', 'thing', 'resolved', 'tho', 'anyway', 'fab', 'hols']",neither sterm voice im studying fine sure thing resolved tho anyway fab hols
0,you flippin your shit yet,"['flippin', 'shit', 'yet']",flippin shit yet
1,someone has conacted our dating service and entered your phone because they fancy youto find out who it is call from landline poboxntf,"['someone', 'conacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'youto', 'find', 'call', 'landline', 'poboxntf']",someone conacted dating service entered phone fancy youto find call landline poboxntf
0,im at home please call,"['im', 'home', 'please', 'call']",im home please call
0,housemaid is the murderer coz the man was murdered on ltgt th january as public holiday all govtinstituitions are closedincluding post officeunderstand,"['housemaid', 'murderer', 'coz', 'man', 'murdered', 'ltgt', 'th', 'january', 'public', 'holiday', 'govtinstituitions', 'closedincluding', 'post', 'officeunderstand']",housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
0,who are you seeing,['seeing'],seeing
0,actually i deleted my old websitenow i m blogging at magicalsongsblogspotcom,"['actually', 'deleted', 'old', 'websitenow', 'blogging', 'magicalsongsblogspotcom']",actually deleted old websitenow blogging magicalsongsblogspotcom
0,aiyah sorry lor i watch tv watch until i forgot check my phone,"['aiyah', 'sorry', 'lor', 'watch', 'tv', 'watch', 'forgot', 'check', 'phone']",aiyah sorry lor watch tv watch forgot check phone
0,ahhh work i vaguely remember that what does it feel like lol,"['ahhh', 'work', 'vaguely', 'remember', 'feel', 'like', 'lol']",ahhh work vaguely remember feel like lol
0,do you know where my lab goggles went,"['know', 'lab', 'goggles', 'went']",know lab goggles went
0,hope you are having a good week just checking in,"['hope', 'good', 'week', 'checking']",hope good week checking
0,umma did she say anything,"['umma', 'say', 'anything']",umma say anything
0,rats hey did u ever vote for the next themes,"['rat', 'hey', 'u', 'ever', 'vote', 'next', 'theme']",rat hey u ever vote next theme
0,haha figures well i found the piece and priscillas bowl,"['haha', 'figure', 'well', 'found', 'piece', 'priscillas', 'bowl']",haha figure well found piece priscillas bowl
1,urgent your mobile no xxxxxxxxx won a £ bonus caller prize on this is the nd attempt to reach you call asap boxnqp ppm,"['urgent', 'mobile', 'xxxxxxxxx', '£', 'bonus', 'caller', 'prize', 'nd', 'attempt', 'reach', 'call', 'asap', 'boxnqp', 'ppm']",urgent mobile xxxxxxxxx £ bonus caller prize nd attempt reach call asap boxnqp ppm
0,sorry i cant help you on this,"['sorry', 'cant', 'help']",sorry cant help
0,k i yan jiu liao sat we can go bugis vill one frm to den hop to parco nb sun can go cine frm to den hop to orc mrt hip hop at,"['k', 'yan', 'jiu', 'liao', 'sat', 'go', 'bugis', 'vill', 'one', 'frm', 'den', 'hop', 'parco', 'nb', 'sun', 'go', 'cine', 'frm', 'den', 'hop', 'orc', 'mrt', 'hip', 'hop']",k yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
0,yeah i think my usual guys still passed out from last night if you get ahold of anybody let me know and ill throw down,"['yeah', 'think', 'usual', 'guy', 'still', 'passed', 'last', 'night', 'get', 'ahold', 'anybody', 'let', 'know', 'ill', 'throw']",yeah think usual guy still passed last night get ahold anybody let know ill throw
0,may i call you later pls,"['may', 'call', 'later', 'pls']",may call later pls
0,is fujitsu s series lifebook good,"['fujitsu', 'series', 'lifebook', 'good']",fujitsu series lifebook good
0,id say thats a good sign but well you know my track record at reading women,"['id', 'say', 'thats', 'good', 'sign', 'well', 'know', 'track', 'record', 'reading', 'woman']",id say thats good sign well know track record reading woman
0,i call you later dont have network if urgnt sms me,"['call', 'later', 'dont', 'network', 'urgnt', 'sm']",call later dont network urgnt sm
0,hi baby im cruisin with my girl friend what r u up give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,"['hi', 'baby', 'im', 'cruisin', 'girl', 'friend', 'r', 'u', 'give', 'call', 'hour', 'home', 'thats', 'alright', 'fone', 'fone', 'love', 'jenny', 'xxx']",hi baby im cruisin girl friend r u give call hour home thats alright fone fone love jenny xxx
0,im putting it on now it should be ready for lttimegt,"['im', 'putting', 'ready', 'lttimegt']",im putting ready lttimegt
0,i need details about that online job,"['need', 'detail', 'online', 'job']",need detail online job
0,alright thanks for the advice enjoy your night out ima try to get some sleep,"['alright', 'thanks', 'advice', 'enjoy', 'night', 'ima', 'try', 'get', 'sleep']",alright thanks advice enjoy night ima try get sleep
0,how are you holding up,['holding'],holding
0,shall i bring us a bottle of wine to keep us amused only joking i‘ll bring one anyway,"['shall', 'bring', 'u', 'bottle', 'wine', 'keep', 'u', 'amused', 'joking', '‘', 'bring', 'one', 'anyway']",shall bring u bottle wine keep u amused joking ‘ bring one anyway
0,hey you told your name to gautham ah,"['hey', 'told', 'name', 'gautham', 'ah']",hey told name gautham ah
0,she left it very vague she just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place but checking online now and all places around usc are ltgt and up,"['left', 'vague', 'said', 'would', 'inform', 'person', 'accounting', 'delayed', 'rent', 'discus', 'housing', 'agency', 'renting', 'another', 'place', 'checking', 'online', 'place', 'around', 'usc', 'ltgt']",left vague said would inform person accounting delayed rent discus housing agency renting another place checking online place around usc ltgt
0,my exwife was not able to have kids do you want kids one day,"['exwife', 'able', 'kid', 'want', 'kid', 'one', 'day']",exwife able kid want kid one day
0,ho ho big belly laugh see ya tomo,"['ho', 'ho', 'big', 'belly', 'laugh', 'see', 'ya', 'tomo']",ho ho big belly laugh see ya tomo
0,dnt worryuse ice pieces in a cloth packalso take tablets,"['dnt', 'worryuse', 'ice', 'piece', 'cloth', 'packalso', 'take', 'tablet']",dnt worryuse ice piece cloth packalso take tablet
0,surly ill give it to you while coming to review,"['surly', 'ill', 'give', 'coming', 'review']",surly ill give coming review
0,i can send you a pic if you like,"['send', 'pic', 'like']",send pic like
0,great how is the office today,"['great', 'office', 'today']",great office today
0,yar else ill thk of all sorts of funny things,"['yar', 'else', 'ill', 'thk', 'sort', 'funny', 'thing']",yar else ill thk sort funny thing
0,love it the girls at the office may wonder why you are smiling but sore,"['love', 'girl', 'office', 'may', 'wonder', 'smiling', 'sore']",love girl office may wonder smiling sore
0,i cant pick the phone right now pls send a message,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",cant pick phone right pls send message
0,you sure your neighbors didnt pick it up,"['sure', 'neighbor', 'didnt', 'pick']",sure neighbor didnt pick
0,what happen dear tell me,"['happen', 'dear', 'tell']",happen dear tell
0,i got like ltgt i can get some more later though get whatever you feel like,"['got', 'like', 'ltgt', 'get', 'later', 'though', 'get', 'whatever', 'feel', 'like']",got like ltgt get later though get whatever feel like
0,you still at grand prix,"['still', 'grand', 'prix']",still grand prix
1,cashbincouk get lots of cash this weekend wwwcashbincouk dear welcome to the weekend we have got our biggest and best ever cash give away these,"['cashbincouk', 'get', 'lot', 'cash', 'weekend', 'wwwcashbincouk', 'dear', 'welcome', 'weekend', 'got', 'biggest', 'best', 'ever', 'cash', 'give', 'away']",cashbincouk get lot cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away
0,ive reached already,"['ive', 'reached', 'already']",ive reached already
1,fantasy football is back on your tv go to sky gamestar on sky active and play £k dream team scoring starts on saturday so register nowsky opt out to,"['fantasy', 'football', 'back', 'tv', 'go', 'sky', 'gamestar', 'sky', 'active', 'play', '£k', 'dream', 'team', 'scoring', 'start', 'saturday', 'register', 'nowsky', 'opt']",fantasy football back tv go sky gamestar sky active play £k dream team scoring start saturday register nowsky opt
0,hiya stu wot u up im in so much truble at home at moment evone hates me even u wot the hell av i done now y wont u just tell me text bck please luv dan,"['hiya', 'stu', 'wot', 'u', 'im', 'much', 'truble', 'home', 'moment', 'evone', 'hate', 'even', 'u', 'wot', 'hell', 'av', 'done', 'wont', 'u', 'tell', 'text', 'bck', 'please', 'luv', 'dan']",hiya stu wot u im much truble home moment evone hate even u wot hell av done wont u tell text bck please luv dan
0,no callsmessagesmissed calls,"['callsmessagesmissed', 'call']",callsmessagesmissed call
0,hhahhaahahah rofl wtf nig was leonardo in your room or something,"['hhahhaahahah', 'rofl', 'wtf', 'nig', 'leonardo', 'room', 'something']",hhahhaahahah rofl wtf nig leonardo room something
0,the guy kadeem hasnt been selling since the break i know one other guy but hes paranoid as fuck and doesnt like selling without me there and i cant be up there til late tonight,"['guy', 'kadeem', 'hasnt', 'selling', 'since', 'break', 'know', 'one', 'guy', 'he', 'paranoid', 'fuck', 'doesnt', 'like', 'selling', 'without', 'cant', 'til', 'late', 'tonight']",guy kadeem hasnt selling since break know one guy he paranoid fuck doesnt like selling without cant til late tonight
0,how tall are you princess,"['tall', 'princess']",tall princess
0,i bought the test yesterday its something that lets you know the exact day u ovulatewhen will get u in about to wks but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me,"['bought', 'test', 'yesterday', 'something', 'let', 'know', 'exact', 'day', 'u', 'ovulatewhen', 'get', 'u', 'wks', 'pls', 'pls', 'dont', 'fret', 'know', 'u', 'r', 'worried', 'pls', 'relax', 'also', 'anything', 'ur', 'past', 'history', 'u', 'need', 'tell']",bought test yesterday something let know exact day u ovulatewhen get u wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell
0,ok,['ok'],ok
0,yeah work is fine started last week all the same stuff as before dull but easy and guys are fun,"['yeah', 'work', 'fine', 'started', 'last', 'week', 'stuff', 'dull', 'easy', 'guy', 'fun']",yeah work fine started last week stuff dull easy guy fun
0,ok da i already planned i wil pick you,"['ok', 'da', 'already', 'planned', 'wil', 'pick']",ok da already planned wil pick
0,thats my honeymoon outfit,"['thats', 'honeymoon', 'outfit']",thats honeymoon outfit
0,plz note if anyone calling from a mobile co amp asks u to type ltgt or ltgt do not do so disconnect the callcoz it iz an attempt of terrorist to make use of the sim card no itz confirmd by nokia n motorola n has been verified by cnn ibn,"['plz', 'note', 'anyone', 'calling', 'mobile', 'co', 'amp', 'asks', 'u', 'type', 'ltgt', 'ltgt', 'disconnect', 'callcoz', 'iz', 'attempt', 'terrorist', 'make', 'use', 'sim', 'card', 'itz', 'confirmd', 'nokia', 'n', 'motorola', 'n', 'verified', 'cnn', 'ibn']",plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn
0,i will reach office around ltdecimalgt amp my mobile have problem you cannt get my voice so call you asa ill free,"['reach', 'office', 'around', 'ltdecimalgt', 'amp', 'mobile', 'problem', 'cannt', 'get', 'voice', 'call', 'asa', 'ill', 'free']",reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
0,as usualiam fine happy amp doing well,"['usualiam', 'fine', 'happy', 'amp', 'well']",usualiam fine happy amp well
